Brand;Serie;Color;Location;Fuel;Gear;CEKIS;Year;KM;Galeriden;CC;HP;GARANTI;Price
Ford;Focus;-;Ankara;Dizel;Duz;Onden;2014; 152 ;0;1560;95;0;145000
Ford;Focus;-;Mersin;Dizel;Duz;Onden;2014; 151 ;0;1560;95;0;145000
Ford;Focus;-;İstanbul;Dizel;Duz;Onden;2013; 148 ;0;1560;95;0;145000
Opel;Astra;-;İzmir;Dizel;Duz;Onden;2012; 144 ;0;1248;95;0;145000
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2014; 142 ;0;1598;136;0;145000
Ford;Focus;-;Diyarbakır;LPG;Yarı;Onden;2013; 136 ;0;1596;125;0;145000
Honda;Civic;-;Samsun;LPG;Otomatik;Onden;2011; 134 ;0;1595;125;0;145000
Honda;Civic;-;İzmir;LPG;Duz;Onden;2010; 128 ;0;1595;125;0;145000
Hyundai;Elantra;-;Niğde;Benzin;Duz;Onden;2015; 123 ;0;1591;127;0;145000
Volkswagen;Passat;-;İstanbul;Dizel;Duz;Onden;2006; 113 ;0;1968;140;0;145000
Kia;Ceed;-;Batman;Dizel;Duz;Onden;2013; 99 ;0;1582;128;0;145000
Volkswagen;Golf;-;Osmaniye;Benzin;Duz;Onden;2012; 99 ;0;1390;122;0;145000
Seat;Leon;-;Ankara;Dizel;Yarı;Onden;2012; 98 ;0;1598;105;0;145000
Mercedes;-;-;İstanbul;Benzin;Duz;Arkadan;2001; 98 ;0;1998;163;0;145000
Volkswagen;Golf;-;Kocaeli;LPG;Duz;Onden;2012; 95 ;0;1595;102;0;145000
Volkswagen;Golf;-;İstanbul;Benzin;Duz;Onden;2012; 90 ;0;1390;122;0;145000
Renault;Clio;-;Bursa;Dizel;Duz;Onden;2017; 77 ;0;1461;75;1;145000
Renault;Fluence;-;Mardin;Dizel;Duz;Onden;2016; 76 ;0;1461;90;0;145000
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2012; 76 ;0;1248;95;0;145000
Honda;Civic;-;Ordu;LPG;Otomatik;Onden;2014; 70 ;0;1598;125;0;145000
Opel;Astra;-;Ankara;LPG;Duz;Onden;2015; 66 ;0;1598;115;0;145000
Opel;Astra;-;Denizli;LPG;Duz;Onden;2015; 63 ;0;1598;115;0;145000
Nissan;Pulsar;-;Mardin;Benzin;Otomatik;Onden;2016; 61 ;0;1197;115;0;145000
Ford;Fiesta;-;Gümüşhane;Dizel;Duz;Onden;2015; 61 ;0;1498;75;0;145000
Opel;Astra;-;Hatay;LPG;Duz;Onden;2017; 58 ;0;1598;115;1;145000
Nissan;Micra;-;Diyarbakır;Benzin;Otomatik;Onden;2017; 40 ;0;1198;80;1;145000
Peugeot;301;-;İstanbul;Dizel;Duz;Onden;2018; 39 ;0;1560;102;1;145000
Kia;Rio;-;Ankara;Benzin;Duz;Onden;2018; 18 ;0;1248;84;1;145000
Dacia;Sandero;-;Bursa;LPG;Duz;Onden;2019; 11 ;0;898;90;1;145000
Renault;Clio;-;İstanbul;Benzin;Duz;Onden;2020; 8 ;0;999;72;1;145000
Hyundai;Accent;-;İzmir;Dizel;Otomatik;Onden;2012; 77 ;0;1582;128;0;144900
Renault;Latitude;-;İstanbul;Dizel;Duz;Onden;2012; 85 ;0;1461;110;0;144850
Audi;A6;-;Muğla;Dizel;Otomatik;Onden;2004; 410 ;0;1896;130;0;144750
Honda;Civic;-;Ankara;LPG;Otomatik;Onden;2009; 196 ;0;1595;125;0;144750
Ford;Focus;-;İstanbul;Dizel;Duz;Onden;2012; 140 ;0;1560;95;0;144500
Mercedes;-;-;Mersin;LPG;Otomatik;Onden;2008; 138 ;0;1498;95;0;144500
Opel;Astra;-;Van;LPG;Duz;Onden;2015; 66 ;0;1598;115;0;144500
Citroen;C-Elysee;-;Malatya;Benzin;Duz;Onden;2017; 29 ;0;1560;93;0;144500
Ford;Focus;-;Batman;Dizel;Yarı;Onden;2015; 149 ;0;1499;120;0;144000
Ford;Focus;-;İstanbul;Dizel;Duz;Onden;2013; 136 ;0;1560;95;0;144000
Renault;Clio;-;Ankara;Benzin;Yarı;Onden;2014; 42 ;0;1197;120;0;144000
Renault;Clio;-;Şanlıurfa;Benzin;Duz;Onden;2020; 4 ;0;898;90;1;144000
Renault;Clio;-;Adana;Benzin;Duz;Onden;2020; 1 ;0;999;72;1;144000
Ford;C-Max;-;Mersin;Dizel;Duz;Onden;2011; 148 ;0;1560;115;0;143750
Renault;Fluence;-;İstanbul;Dizel;Yarı;Onden;2015; 98 ;0;1461;110;0;143750
Renault;Megane;-;Çankırı;LPG;Duz;Onden;2016; 95 ;0;1598;115;0;143750
Renault;Clio;-;Adana;Dizel;Duz;Onden;2015; 79 ;0;1461;90;0;143750
Hyundai;i30;-;İzmir;Benzin;Duz;Onden;2013; 125 ;0;1591;135;0;143500
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2011; 75 ;0;1248;90;0;143500
Ford;C-Max;-;Manisa;Benzin;Duz;Onden;2012; 56 ;0;1596;125;0;143500
Volkswagen;Jetta;-;İstanbul;Dizel;Yarı;Onden;2011; 198 ;0;1598;105;0;143000
Volkswagen;Passat;-;İstanbul;Benzin;Duz;Onden;2011; 196 ;0;1390;122;0;143000
Ford;Focus;-;Denizli;Dizel;Duz;Onden;2012; 182 ;0;1560;115;0;143000
BMW;3;-;Edirne;Dizel;Otomatik;Arkadan;2007; 174 ;0;1995;177;0;143000
Volkswagen;Scirocco;-;İstanbul;Benzin;Duz;Onden;2011; 170 ;0;1390;122;0;143000
Renault;Fluence;-;Bursa;Dizel;Yarı;Onden;2012; 162 ;0;1461;110;0;143000
Renault;Fluence;-;Ankara;Dizel;Yarı;Onden;2016; 155 ;0;1461;110;0;143000
Opel;Astra;-;Ankara;LPG;Duz;Onden;2014; 87 ;0;1598;115;0;143000
Ford;Fiesta;-;İstanbul;Benzin;Yarı;Onden;2015; 59 ;0;1596;105;0;143000
Opel;Astra;-;Ankara;LPG;Duz;Onden;2016; 58 ;0;1598;115;0;143000
Dacia;Sandero;-;Karaman;Benzin;Yarı;Onden;2018; 49 ;0;898;90;1;143000
Dacia;Lodgy;-;İzmir;Dizel;Duz;Onden;2015; 44 ;0;1461;90;0;143000
Dacia;Sandero;-;İstanbul;Dizel;Duz;Onden;2017; 41 ;0;1461;90;1;143000
Opel;Astra;-;İstanbul;Benzin;Duz;Onden;2017; 33 ;0;1598;115;1;143000
Hyundai;Accent;-;Erzurum;LPG;Otomatik;Onden;2015; 77 ;0;1368;100;0;142750
Volkswagen;Scirocco;-;Kocaeli;Benzin;Yarı;Onden;2011; 210 ;0;1390;160;0;142500
Volkswagen;Polo;-;Mardin;Dizel;Yarı;Onden;2015; 158 ;0;1422;90;0;142500
Opel;Astra;-;İzmir;LPG;Otomatik;Onden;2012; 154 ;0;1364;140;0;142500
Renault;Latitude;-;İstanbul;Dizel;Duz;Onden;2011; 150 ;0;1461;110;0;142500
Honda;Civic;-;İstanbul;Benzin;Otomatik;Onden;2008; 144 ;0;1595;125;0;142500
DS;Automobiles;-;Manisa;Dizel;Yarı;Onden;2013; 141 ;0;1560;93;0;142500
Opel;Astra;-;Manisa;Dizel;Duz;Onden;2014; 135 ;0;1598;136;0;142500
Opel;Astra;-;Mersin;Dizel;Duz;Onden;2015; 131 ;0;1598;136;0;142500
Volkswagen;Polo;-;İstanbul;Dizel;Yarı;Onden;2012; 125 ;0;1598;90;0;142500
Seat;Toledo;-;İstanbul;Dizel;Yarı;Onden;2015; 121 ;0;1598;90;0;142500
Seat;Leon;-;İstanbul;Benzin;Duz;Onden;2012; 120 ;0;1390;125;0;142500
Fiat;Egea;-;İstanbul;Dizel;Yarı;Onden;2016; 107 ;0;1598;120;0;142500
Renault;Fluence;-;Kırşehir;Dizel;Duz;Onden;2012; 91 ;0;1461;90;0;142500
Seat;Ibiza;-;Batman;Benzin;Yarı;Onden;2016; 68 ;0;999;110;0;142500
Peugeot;208;-;Manisa;Dizel;Duz;Onden;2017; 59 ;0;1560;93;1;142500
Fiat;Egea;-;Van;Benzin;Duz;Onden;2020; 3 ;0;1368;95;1;142500
Ford;Focus;-;Ankara;Dizel;Duz;Onden;2013; 230 ;0;1560;115;0;142000
Mercedes;-;-;İstanbul;LPG;Otomatik;Onden;2008; 175 ;0;1498;95;0;142000
BMW;3;-;Aydın;LPG;Duz;Arkadan;2008; 165 ;0;1597;115;0;142000
Renault;Fluence;-;Batman;Dizel;Duz;Onden;2016; 152 ;0;1461;90;0;142000
Renault;Fluence;-;Batman;Dizel;Duz;Onden;2016; 150 ;0;1461;90;0;142000
Ford;Focus;-;Ankara;LPG;Duz;Onden;2011; 146 ;0;1596;125;0;142000
Opel;Astra;-;Sivas;Benzin;Duz;Onden;2012; 132 ;0;1364;140;0;142000
Citroen;C4;-;İstanbul;Dizel;Yarı;Onden;2013; 107 ;0;1560;117;0;142000
Hyundai;Accent;-;Burdur;Dizel;Duz;Onden;2016; 98 ;0;1582;136;0;142000
Hyundai;Elantra;-;Antalya;Dizel;Duz;Onden;2014; 83 ;0;1582;136;0;142000
Hyundai;Accent;-;İstanbul;Dizel;Yarı;Onden;2015; 78 ;0;1582;136;0;142000
Opel;Astra;-;Kocaeli;Benzin;Duz;Onden;2013; 65 ;0;1598;115;0;142000
Hyundai;Accent;-;Ankara;LPG;Duz;Onden;2015; 64 ;0;1368;100;0;142000
Hyundai;i20;-;Adıyaman;Benzin;Duz;Onden;2014; 42 ;0;1248;84;0;142000
Opel;Corsa;-;Malatya;LPG;Otomatik;Onden;2012; 38 ;0;1364;100;0;142000
Renault;Symbol;-;İstanbul;Dizel;Duz;Onden;2017; 35 ;0;1461;90;1;142000
Fiat;Egea;-;Kahramanmaraş;LPG;Duz;Onden;2017; 20 ;0;1368;95;1;142000
Renault;Clio;-;Tokat;Benzin;Duz;Onden;2020; 5 ;0;999;72;1;142000
Renault;Clio;-;Manisa;Benzin;Duz;Onden;2020; 3 ;0;999;72;1;142000
Renault;Clio;-;Ağrı;Benzin;Yarı;Onden;2017; 74 ;0;1197;120;1;141900
Volkswagen;Jetta;-;Gaziantep;Dizel;Duz;Onden;2013; 239 ;0;1598;105;0;141750
Renault;Fluence;-;Sakarya;Dizel;Duz;Onden;2014; 98 ;0;1461;110;0;141750
Volkswagen;Jetta;-;İzmir;Benzin;Duz;Onden;2013; 90 ;0;1197;105;0;141608
Honda;Civic;-;Isparta;LPG;Otomatik;Onden;2006; 216 ;0;1595;125;0;141500
Ford;Focus;-;İzmir;LPG;Duz;Onden;2012; 137 ;0;1596;125;0;141500
Volkswagen;Golf;-;Şanlıurfa;Dizel;Duz;Onden;2014; 126 ;0;1598;105;0;141500
Ford;Focus;-;Adana;Dizel;Duz;Onden;2013; 109 ;0;1560;95;0;141500
Renault;Fluence;-;Bursa;Dizel;Yarı;Onden;2014; 98 ;0;1461;110;0;141500
Renault;Fluence;-;Bursa;Dizel;Yarı;Onden;2014; 98 ;0;1461;110;0;141500
Renault;Megane;-;Hatay;LPG;Duz;Onden;2015; 50 ;0;1598;110;0;141500
Fiat;Egea;-;Antalya;Dizel;Duz;Onden;2017; 40 ;0;1248;95;1;141500
Fiat;Egea;-;Muğla;LPG;Duz;Onden;2020; 25 ;0;1368;95;1;141500
Volkswagen;Golf;-;Gaziantep;Dizel;Duz;Onden;2014; 260 ;0;1598;110;0;141250
Ford;Focus;-;Karabük;Dizel;Duz;Onden;2013; 177 ;0;1560;115;0;141250
Opel;Astra;-;Malatya;LPG;Duz;Onden;2016; 96 ;0;1598;115;0;141250
Dacia;Sandero;-;İstanbul;Dizel;Yarı;Onden;2016; 135 ;0;1461;90;0;141000
Opel;Insignia;-;İstanbul;Dizel;Otomatik;Onden;2011; 125 ;0;1956;130;0;141000
Honda;Jazz;-;İstanbul;Benzin;Otomatik;Onden;2012; 102 ;0;1339;100;0;141000
Ford;Focus;-;Ankara;LPG;Otomatik;Onden;2009; 71 ;0;1596;100;0;141000
Hyundai;Accent;-;Gaziantep;LPG;Duz;Onden;2015; 70 ;0;1368;100;0;141000
Fiat;Egea;-;Van;Dizel;Duz;Onden;2017; 50 ;0;1248;95;1;141000
Peugeot;208;-;Eskişehir;Benzin;Yarı;Onden;2017; 40 ;0;1199;83;1;141000
Renault;Fluence;-;Bursa;Dizel;Duz;Onden;2014; 125 ;0;1461;110;0;140750
Volkswagen;Golf;-;İstanbul;Benzin;Duz;Onden;2011; 82 ;0;1390;122;0;140750
Volkswagen;Golf;-;Erzurum;Benzin;Duz;Onden;2011; 120 ;0;1390;122;0;140500
Peugeot;508;-;İstanbul;Dizel;Yarı;Onden;2012; 208 ;0;1560;114;0;140000
Ford;Mondeo;-;İzmir;Dizel;Duz;Onden;2011; 201 ;0;1560;115;0;140000
Volkswagen;Jetta;-;Hatay;Dizel;Yarı;Onden;2012; 199 ;0;1598;105;0;140000
Mazda;3;-;Muğla;LPG;Otomatik;Onden;2010; 196 ;0;1598;105;0;140000
Skoda;Rapid;-;Mersin;Dizel;Yarı;Onden;2015; 186 ;0;1598;90;0;140000
Volkswagen;Polo;-;İstanbul;Dizel;Duz;Onden;2011; 180 ;0;1598;90;0;140000
Volkswagen;Jetta;-;Mersin;Benzin;Duz;Onden;2012; 178 ;0;1197;105;0;140000
Volkswagen;Golf;-;Ordu;Dizel;Duz;Onden;2012; 177 ;0;1598;105;0;140000
Renault;Fluence;-;Hatay;Dizel;Yarı;Onden;2013; 154 ;0;1461;110;0;140000
Mercedes;-;-;Ankara;Benzin;Otomatik;Onden;2007; 154 ;0;1498;95;0;140000
Volkswagen;Jetta;-;Adıyaman;LPG;Duz;Onden;2011; 153 ;0;1595;102;0;140000
Opel;Astra;-;Ordu;Dizel;Duz;Onden;2012; 146 ;0;1248;95;0;140000
Ford;Focus;-;Şanlıurfa;Dizel;Duz;Onden;2014; 140 ;0;1560;95;0;140000
Honda;Civic;-;Adana;LPG;Duz;Onden;2010; 139 ;0;1595;125;0;140000
Ford;Focus;-;Muş;Dizel;Duz;Onden;2013; 139 ;0;1560;95;0;140000
Volkswagen;Polo;-;Çanakkale;Dizel;Duz;Onden;2012; 135 ;0;1598;90;0;140000
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2015; 127 ;0;1598;136;0;140000
Ford;Focus;-;Ankara;Dizel;Duz;Onden;2013; 119 ;0;1560;95;0;140000
Skoda;Octavia;-;Elazığ;LPG;Duz;Onden;2012; 119 ;0;1595;102;0;140000
Ford;Fiesta;-;Ankara;Benzin;Duz;Onden;2015; 112 ;0;1388;96;0;140000
Volkswagen;Polo;-;Ağrı;Dizel;Duz;Onden;2014; 112 ;0;1422;90;0;140000
Opel;Astra;-;Samsun;LPG;Duz;Onden;2015; 110 ;0;1598;115;0;140000
Volkswagen;Jetta;-;İstanbul;Benzin;Yarı;Onden;2015; 105 ;0;1197;105;0;140000
Seat;Exeo;-;İstanbul;Benzin;Duz;Onden;2011; 105 ;0;1595;102;0;140000
Peugeot;301;-;Şırnak;Dizel;Duz;Onden;2017; 104 ;0;1560;93;1;140000
Seat;Ibiza;-;İstanbul;Benzin;Yarı;Onden;2012; 98 ;0;1197;105;0;140000
Volkswagen;Golf;-;Kayseri;Dizel;Duz;Onden;2009; 95 ;0;1598;90;0;140000
Peugeot;208;-;İstanbul;Dizel;Yarı;Onden;2014; 85 ;0;1398;69;0;140000
Fiat;Egea;-;İstanbul;Dizel;Duz;Onden;2016; 82 ;0;1598;120;0;140000
Opel;Astra;-;Ankara;Dizel;Duz;Onden;2012; 82 ;0;1248;95;0;140000
Audi;A3;-;Gaziantep;Benzin;Duz;Onden;2012; 74 ;0;1197;105;0;140000
Volkswagen;Polo;-;Ankara;Benzin;Yarı;Onden;2012; 72 ;0;1390;85;0;140000
Opel;Astra;-;Bilecik;Benzin;Duz;Onden;2012; 50 ;0;1598;115;0;140000
Opel;Astra;-;Kocaeli;Benzin;Otomatik;Onden;2010; 49 ;0;1598;115;0;140000
Volkswagen;Polo;-;Muğla;Benzin;Duz;Onden;2017; 45 ;0;999;75;0;140000
Dacia;Sandero;-;Samsun;Dizel;Duz;Onden;2016; 30 ;0;1461;90;0;140000
Skoda;Fabia;-;Ankara;Benzin;Duz;Onden;2017; 28 ;0;999;75;1;140000
Renault;Clio;-;İstanbul;Benzin;Duz;Onden;2020; 5 ;0;898;90;1;140000
Honda;Civic;-;Konya;LPG;Duz;Onden;2012; 175 ;0;1595;125;0;139999
Honda;Civic;-;Ankara;LPG;Otomatik;Onden;2010; 159 ;0;1595;125;0;139999
Ford;Fiesta;-;Bursa;Dizel;Duz;Onden;2015; 148 ;0;1498;75;0;139999
Ford;Focus;-;İstanbul;Dizel;Duz;Onden;2013; 128 ;0;1560;115;0;139900
Renault;Megane;-;İzmir;Dizel;Yarı;Onden;2014; 124 ;0;1461;110;0;139750
Renault;Megane;-;İzmir;Dizel;Yarı;Onden;2014; 124 ;0;1461;110;0;139750
Opel;Corsa;-;İstanbul;LPG;Otomatik;Onden;2015; 47 ;0;1398;90;0;139700
Opel;Astra;-;Ankara;LPG;Otomatik;Onden;2011; 160 ;0;1598;180;0;139500
Ford;Focus;-;Gaziantep;Dizel;Duz;Onden;2012; 138 ;0;1560;115;0;139500
Opel;Astra;-;İstanbul;LPG;Duz;Onden;2016; 122 ;0;1598;115;0;139500
Citroen;C4;-;İstanbul;Dizel;Yarı;Onden;2013; 113 ;0;1560;114;0;139500
Fiat;Egea;-;İzmir;Dizel;Yarı;Onden;2017; 105 ;0;1598;120;1;139500
Volkswagen;EOS;-;İstanbul;Benzin;Duz;Onden;2008; 98 ;0;1598;115;0;139500
Renault;Clio;-;Konya;Dizel;Duz;Onden;2017; 73 ;0;1461;75;1;139500
Opel;Corsa;-;İzmir;Benzin;Duz;Onden;2016; 35 ;0;1229;70;0;139500
Volkswagen;Golf;-;Samsun;Dizel;Yarı;Onden;2011; 236 ;0;1598;105;0;139000
Audi;A6;-;Niğde;LPG;Otomatik;Onden;2004; 230 ;0;1781;150;0;139000
Citroen;C5;-;Ağrı;Dizel;Yarı;Onden;2013; 220 ;0;1560;117;0;139000
Ford;Focus;-;Balıkesir;LPG;Duz;Onden;2009; 180 ;0;1596;100;0;139000
Citroen;C5;-;Zonguldak;Dizel;Yarı;Onden;2012; 177 ;0;1560;117;0;139000
Peugeot;508;-;Hatay;Dizel;Yarı;Onden;2013; 172 ;0;1560;117;0;139000
Honda;Civic;-;Ankara;LPG;Otomatik;Onden;2009; 156 ;0;1595;125;0;139000
Honda;Civic;-;Erzurum;LPG;Otomatik;Onden;2009; 140 ;0;1595;125;0;139000
Volkswagen;Jetta;-;Mardin;Dizel;Duz;Onden;2012; 130 ;0;1598;105;0;139000
Ford;C-Max;-;Sivas;Dizel;Duz;Onden;2010; 120 ;0;1560;115;0;139000
Ford;Focus;-;Gaziantep;Dizel;Duz;Onden;2014; 107 ;0;1560;95;0;139000
Renault;Clio;-;Diyarbakır;Dizel;Duz;Onden;2015; 104 ;0;1461;90;0;139000
Ford;Fiesta;-;Antalya;Dizel;Duz;Onden;2017; 82 ;0;1498;75;1;139000
Hyundai;i20;-;Gaziantep;LPG;Otomatik;Onden;2015; 81 ;0;1368;100;0;139000
Peugeot;301;-;Ankara;Dizel;Duz;Onden;2017; 65 ;0;1560;93;1;139000
Renault;Clio;-;Bursa;Dizel;Duz;Onden;2016; 26 ;0;1461;75;0;139000
Ford;Focus;-;İstanbul;Dizel;Duz;Onden;2013; 196 ;0;1560;95;0;138750
Renault;Fluence;-;Bursa;Dizel;Yarı;Onden;2015; 144 ;0;1461;110;0;138750
Seat;Leon;-;Kocaeli;Benzin;Duz;Onden;2012; 142 ;0;1390;125;0;138750
Renault;Fluence;-;İstanbul;Dizel;Duz;Onden;2016; 126 ;0;1461;90;0;138500
Honda;Civic;-;Aydın;LPG;Otomatik;Onden;2009; 125 ;0;1595;125;0;138500
Honda;Civic;-;Elazığ;LPG;Otomatik;Onden;2012; 108 ;0;1595;125;0;138500
Fiat;Egea;-;Zonguldak;Dizel;Duz;Onden;2016; 43 ;0;1248;95;0;138250
Audi;A3;-;Bursa;Dizel;Yarı;Onden;2011; 245 ;0;1598;105;0;138000
Audi;A6;-;Kayseri;Dizel;Duz;Onden;2006; 219 ;0;1968;140;0;138000
Volkswagen;Golf;-;Ankara;Dizel;Yarı;Onden;2010; 205 ;0;1598;105;0;138000
Skoda;SuperB;-;Ankara;LPG;Duz;Onden;2009; 204 ;0;1390;125;0;138000
Ford;Focus;-;Ankara;Dizel;Duz;Onden;2012; 178 ;0;1560;95;0;138000
Ford;Focus;-;Kahramanmaraş;Dizel;Duz;Onden;2012; 172 ;0;1560;115;0;138000
Volkswagen;Passat;-;Tokat;Benzin;Duz;Onden;2010; 169 ;0;1595;102;0;138000
Skoda;Octavia;-;Bingöl;Dizel;Yarı;Onden;2011; 160 ;0;1598;105;0;138000
Volkswagen;Golf;-;Manisa;Dizel;Duz;Onden;2010; 140 ;0;1598;105;0;138000
Ford;Focus;-;Diyarbakır;LPG;Yarı;Onden;2013; 138 ;0;1596;125;0;138000
Ford;Focus;-;Kocaeli;Benzin;Duz;Onden;2011; 133 ;0;1597;182;0;138000
Opel;Astra;-;Antalya;Dizel;Duz;Onden;2013; 129 ;0;1248;95;0;138000
Volkswagen;Passat;-;Kastamonu;Benzin;Duz;Onden;2008; 120 ;0;1390;122;0;138000
Renault;Clio;-;İstanbul;Dizel;Yarı;Onden;2015; 108 ;0;1461;90;0;138000
Ford;Focus;-;Tokat;Dizel;Duz;Onden;2010; 108 ;0;1560;110;0;138000
Ford;B-Max;-;Konya;LPG;Yarı;Onden;2013; 107 ;0;1596;105;0;138000
Fiat;Egea;-;Ordu;Dizel;Duz;Onden;2015; 83 ;0;1248;95;0;138000
Renault;Megane;-;İstanbul;Benzin;Duz;Onden;2010; 81 ;0;1598;110;0;138000
Citroen;C-Elysee;-;Bursa;Dizel;Duz;Onden;2018; 68 ;0;1560;100;1;138000
Kia;Rio;-;İstanbul;Benzin;Otomatik;Onden;2014; 64 ;0;1396;109;0;138000
Fiat;Egea;-;Adana;Dizel;Duz;Onden;2017; 57 ;0;1248;95;1;138000
Seat;Altea;-;İstanbul;Benzin;Duz;Onden;2009; 52 ;0;1390;125;0;138000
Fiat;Egea;-;Antalya;Dizel;Duz;Onden;2019; 30 ;0;1248;95;1;138000
Volkswagen;Polo;-;İzmir;Benzin;Duz;Onden;2016; 29 ;0;999;75;0;138000
Renault;Clio;-;Adana;Benzin;Duz;Onden;2019; 24 ;0;898;90;1;138000
Dacia;Sandero;-;Eskişehir;LPG;Duz;Onden;2019; 12 ;0;898;90;1;138000
Volkswagen;Passat;-;Gaziantep;Dizel;Duz;Onden;2011; 281 ;0;1598;105;0;137500
Nissan;Note;-;İstanbul;Dizel;Duz;Onden;2013; 187 ;0;1461;90;0;137500
Seat;Leon;-;Aksaray;Dizel;Yarı;Onden;2011; 178 ;0;1598;105;0;137500
Volkswagen;Jetta;-;İstanbul;Benzin;Yarı;Onden;2010; 165 ;0;1390;122;0;137500
Renault;Fluence;-;Kahramanmaraş;Dizel;Yarı;Onden;2015; 157 ;0;1461;110;0;137500
Skoda;Octavia;-;Mersin;Dizel;Yarı;Onden;2014; 129 ;0;1598;105;0;137500
Ford;Focus;-;Samsun;Dizel;Duz;Onden;2011; 124 ;0;1560;90;0;137500
Ford;Mondeo;-;Kayseri;LPG;Duz;Onden;2009; 106 ;0;1596;125;0;137500
Volkswagen;Polo;-;Ankara;LPG;Duz;Onden;2013; 99 ;0;1390;85;0;137500
Renault;Clio;-;İstanbul;Benzin;Yarı;Onden;2013; 95 ;0;1197;120;0;137500
Fiat;Egea;-;Zonguldak;Dizel;Duz;Onden;2016; 94 ;0;1248;95;0;137500
Opel;Astra;-;Ankara;LPG;Duz;Onden;2012; 84 ;0;1598;115;0;137500
Ford;Focus;-;Niğde;LPG;Duz;Onden;2009; 148 ;0;1596;100;0;137250
Honda;Civic;-;Mersin;LPG;Otomatik;Onden;2011; 275 ;0;1595;125;0;137000
Ford;Focus;-;Kastamonu;Dizel;Duz;Onden;2013; 180 ;0;1560;95;0;137000
Mercedes;-;-;Malatya;Benzin;Otomatik;Onden;2008; 168 ;0;1498;95;0;137000
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2012; 153 ;0;1248;95;0;137000
Volkswagen;Passat;-;Ankara;Dizel;Duz;4ceker;2005; 150 ;0;1968;140;0;137000
Seat;Ibiza;-;Edirne;Benzin;Duz;Onden;2017; 123 ;0;1197;90;1;137000
Ford;Fiesta;-;İstanbul;Dizel;Duz;Onden;2013; 100 ;0;1498;75;0;137000
Hyundai;i20;-;İstanbul;Dizel;Duz;Onden;2017; 91 ;0;1396;90;1;137000
Peugeot;208;-;İstanbul;Dizel;Yarı;Onden;2015; 80 ;0;1560;93;0;137000
Fiat;Egea;-;Tekirdağ;Dizel;Duz;Onden;2017; 77 ;0;1248;95;1;137000
Ford;Focus;-;Malatya;LPG;Duz;Onden;2014; 70 ;0;1596;125;0;137000
Fiat;Egea;-;İstanbul;Dizel;Duz;Onden;2018; 55 ;0;1248;95;1;137000
Opel;Astra;-;İstanbul;Dizel;Duz;Onden;2014; 54 ;0;1248;95;0;137000
Renault;Clio;-;Mersin;Benzin;Duz;Onden;2019; 17 ;0;1149;75;1;137000
Fiat;Egea;-;İstanbul;Benzin;Duz;Onden;2019; 12 ;0;1368;95;1;137000
Renault;Clio;-;Antalya;Benzin;Duz;Onden;2020; 6 ;0;898;90;1;136950
Hyundai;Accent;-;İstanbul;Dizel;Otomatik;Onden;2014; 167 ;0;1582;128;0;136500
Volkswagen;Polo;-;Ankara;Benzin;Duz;Onden;2012; 162 ;0;1390;85;0;136500
Honda;Civic;-;İzmir;LPG;Otomatik;Onden;2008; 147 ;0;1595;125;0;136500
Volkswagen;Jetta;-;İstanbul;Benzin;Duz;Onden;2007; 132 ;0;1598;115;0;136500
Renault;Clio;-;İstanbul;Dizel;Duz;Onden;2015; 110 ;0;1461;75;0;136500
Kia;Rio;-;İstanbul;Dizel;Duz;Onden;2016; 64 ;0;1396;90;0;136500
Citroen;C1;-;Antalya;Benzin;Yarı;Onden;2015; 54 ;0;998;69;0;136500
Renault;Clio;-;Kütahya;Benzin;Duz;Onden;2017; 10 ;0;1149;75;1;136500
Volkswagen;Golf;-;Şanlıurfa;Dizel;Duz;Onden;2014; 266 ;0;1598;90;0;136000
Opel;Insignia;-;Ağrı;LPG;Duz;Onden;2011; 203 ;0;1598;180;0;136000
Ford;Focus;-;Tokat;Dizel;Duz;Onden;2012; 183 ;0;1560;95;0;136000
Honda;Civic;-;Burdur;LPG;Otomatik;Onden;2009; 131 ;0;1595;125;0;136000
Renault;Clio;-;İstanbul;Dizel;Yarı;Onden;2015; 128 ;0;1461;90;0;136000
Seat;Ibiza;-;Antalya;Benzin;Duz;Onden;2015; 126 ;0;1197;90;0;136000
Ford;Focus;-;Şanlıurfa;Dizel;Duz;Onden;2012; 118 ;0;1560;95;0;136000
Renault;Fluence;-;İstanbul;Dizel;Duz;Onden;2015; 110 ;0;1461;90;0;136000
Volkswagen;New;-;Ankara;Benzin;Duz;Onden;2000; 110 ;0;1984;115;0;136000
Fiat;Egea;-;İstanbul;Dizel;Duz;Onden;2018; 84 ;0;1248;95;1;136000
Ford;Fiesta;-;Bursa;Benzin;Duz;Onden;2018; 62 ;0;1084;85;1;136000
Dacia;Sandero;-;Van;LPG;Duz;Onden;2018; 30 ;0;898;90;1;136000
Fiat;Egea;-;Bursa;Benzin;Duz;Onden;2019; 16 ;0;1368;95;1;136000
Renault;Clio;-;Van;Benzin;Duz;Onden;2013; 75 ;0;898;90;0;135700
Opel;Astra;-;Kocaeli;Benzin;Duz;Onden;2011; 94 ;0;1598;115;0;135500
